district_code,district,year,month,total_population
17715,Bhind,2019,10,1904599.4
17715,Bhind,2019,11,1904599.4
17715,Bhind,2019,12,1904599.4
17715,Bhind,2020,1,1923222.0
17715,Bhind,2020,2,1923222.0
17715,Bhind,2020,3,1923222.0
17715,Bhind,2020,4,1923222.0
17715,Bhind,2020,5,1923222.0
17715,Bhind,2020,6,1923222.0
17715,Bhind,2020,7,1923222.0
17715,Bhind,2020,8,1923222.0
17715,Bhind,2020,9,1923222.0
17715,Bhind,2020,10,1923222.0
17715,Bhind,2020,11,1923222.0
17715,Bhind,2020,12,1923222.0
17715,Bhind,2021,1,1939316.0
17715,Bhind,2021,2,1939316.0
17715,Bhind,2021,3,1939316.0
17715,Bhind,2021,4,1939316.0
17715,Bhind,2021,5,1939316.0
17715,Bhind,2021,6,1939316.0
17715,Bhind,2021,7,1939316.0
17715,Bhind,2021,8,1939316.0
17715,Bhind,2021,9,1939316.0
17715,Bhind,2021,10,1939316.0
17715,Bhind,2021,11,1939316.0
17715,Bhind,2021,12,1939316.0
17715,Bhind,2022,1,1955410.0
17715,Bhind,2022,2,1955410.0
17715,Bhind,2022,3,1955410.0
17715,Bhind,2022,4,1955410.0
17715,Bhind,2022,5,1955410.0
17715,Bhind,2022,6,1955410.0
17715,Bhind,2022,7,1955410.0
17715,Bhind,2022,8,1955410.0
17715,Bhind,2022,9,1955410.0
17715,Bhind,2022,10,1955410.0
17715,Bhind,2022,11,1955410.0
17715,Bhind,2022,12,1955410.0
17715,Bhind,2023,1,1971504.0
17715,Bhind,2023,2,1971504.0
17715,Bhind,2023,3,1971504.0
17715,Bhind,2023,4,1971504.0
17715,Bhind,2023,5,1971504.0
17715,Bhind,2023,6,1971504.0
17715,Bhind,2023,7,1971504.0
17715,Bhind,2023,8,1971504.0
17715,Bhind,2023,9,1971504.0
17715,Bhind,2023,10,1971504.0
17715,Bhind,2023,11,1971504.0
17715,Bhind,2023,12,1971504.0
17715,Bhind,2024,1,1987598.0
17715,Bhind,2024,2,1987598.0
17715,Bhind,2024,3,1987598.0
17715,Bhind,2024,4,1987598.0
17715,Bhind,2024,5,1987598.0
17715,Bhind,2024,6,1987598.0
17715,Bhind,2024,7,1987598.0
17715,Bhind,2024,8,1987598.0
17715,Bhind,2024,9,1987598.0
17715,Bhind,2024,10,1987598.0
17715,Bhind,2024,11,1987598.0
17715,Bhind,2024,12,1987598.0
17715,Bhind,2025,1,2003692.0
17715,Bhind,2025,2,2003692.0
17715,Bhind,2025,3,2003692.0
17715,Bhind,2025,4,2003692.0
17715,Bhind,2025,5,2003692.0
17715,Bhind,2025,6,2003692.0
17715,Bhind,2025,7,2003692.0
17715,Bhind,2025,8,2003692.0
17715,Bhind,2025,9,2003692.0
17715,Bhind,2025,10,2003692.0
17715,Bhind,2025,11,2003692.0
17715,Bhind,2025,12,2003692.0
17716,Bhopal,2015,1,2690902.0
17716,Bhopal,2015,2,2690902.0
17716,Bhopal,2015,3,2690902.0
17716,Bhopal,2015,4,2690902.0
17716,Bhopal,2015,5,2690902.0
17716,Bhopal,2015,6,2690902.0
17716,Bhopal,2015,7,2690902.0
17716,Bhopal,2015,8,2690902.0
17716,Bhopal,2015,9,2690902.0
17716,Bhopal,2015,10,2690902.0
17716,Bhopal,2015,11,2690902.0
17716,Bhopal,2015,12,2690902.0
17716,Bhopal,2016,1,2756614.2
17716,Bhopal,2016,2,2756614.2
17716,Bhopal,2016,3,2756614.2
17716,Bhopal,2016,4,2756614.2
17716,Bhopal,2016,5,2756614.2
17716,Bhopal,2016,6,2756614.2
17716,Bhopal,2016,7,2756614.2
17716,Bhopal,2016,8,2756614.2
17716,Bhopal,2016,9,2756614.2
17716,Bhopal,2016,10,2756614.2
17716,Bhopal,2016,11,2756614.2
17716,Bhopal,2016,12,2756614.2
17716,Bhopal,2017,1,2822326.4
17716,Bhopal,2017,2,2822326.4
17716,Bhopal,2017,3,2822326.4
17716,Bhopal,2017,4,2822326.4
17716,Bhopal,2017,5,2822326.4
17716,Bhopal,2017,6,2822326.4
17716,Bhopal,2017,7,2822326.4
17716,Bhopal,2017,8,2822326.4
17716,Bhopal,2017,9,2822326.4
17716,Bhopal,2017,10,2822326.4
17716,Bhopal,2017,11,2822326.4
17716,Bhopal,2017,12,2822326.4
17716,Bhopal,2018,1,2888038.6
17716,Bhopal,2018,2,2888038.6
17716,Bhopal,2018,3,2888038.6
17716,Bhopal,2018,4,2888038.6
17716,Bhopal,2018,5,2888038.6
17716,Bhopal,2018,6,2888038.6
17716,Bhopal,2018,7,2888038.6
17716,Bhopal,2018,8,2888038.6
17716,Bhopal,2018,9,2888038.6
17716,Bhopal,2018,10,2888038.6
17716,Bhopal,2018,11,2888038.6
17716,Bhopal,2018,12,2888038.6
17716,Bhopal,2019,1,2953750.8
17716,Bhopal,2019,2,2953750.8
17716,Bhopal,2019,3,2953750.8
17716,Bhopal,2019,4,2953750.8
17716,Bhopal,2019,5,2953750.8
17716,Bhopal,2019,6,2953750.8
17716,Bhopal,2019,7,2953750.8
17716,Bhopal,2019,8,2953750.8
17716,Bhopal,2019,9,2953750.8
17716,Bhopal,2019,10,2953750.8
17716,Bhopal,2019,11,2953750.8
17716,Bhopal,2019,12,2953750.8
17716,Bhopal,2020,1,3019463.0
17716,Bhopal,2020,2,3019463.0
17716,Bhopal,2020,3,3019463.0
17716,Bhopal,2020,4,3019463.0
17716,Bhopal,2020,5,3019463.0
17716,Bhopal,2020,6,3019463.0
17716,Bhopal,2020,7,3019463.0
17716,Bhopal,2020,8,3019463.0
17716,Bhopal,2020,9,3019463.0
17716,Bhopal,2020,10,3019463.0
17716,Bhopal,2020,11,3019463.0
17716,Bhopal,2020,12,3019463.0
17716,Bhopal,2021,1,3077997.0
17716,Bhopal,2021,2,3077997.0
17716,Bhopal,2021,3,3077997.0
17716,Bhopal,2021,4,3077997.0
17716,Bhopal,2021,5,3077997.0
17716,Bhopal,2021,6,3077997.0
17716,Bhopal,2021,7,3077997.0
17716,Bhopal,2021,8,3077997.0
17716,Bhopal,2021,9,3077997.0
17716,Bhopal,2021,10,3077997.0
17716,Bhopal,2021,11,3077997.0
17716,Bhopal,2021,12,3077997.0
17716,Bhopal,2022,1,3136531.0
17716,Bhopal,2022,2,3136531.0
17716,Bhopal,2022,3,3136531.0
17716,Bhopal,2022,4,3136531.0
17716,Bhopal,2022,5,3136531.0
17716,Bhopal,2022,6,3136531.0
17716,Bhopal,2022,7,3136531.0
17716,Bhopal,2022,8,3136531.0
17716,Bhopal,2022,9,3136531.0
17716,Bhopal,2022,10,3136531.0
17716,Bhopal,2022,11,3136531.0
17716,Bhopal,2022,12,3136531.0
17716,Bhopal,2023,1,3195065.0
17716,Bhopal,2023,2,3195065.0
17716,Bhopal,2023,3,3195065.0
17716,Bhopal,2023,4,3195065.0
17716,Bhopal,2023,5,3195065.0
17716,Bhopal,2023,6,3195065.0
17716,Bhopal,2023,7,3195065.0
17716,Bhopal,2023,8,3195065.0
17716,Bhopal,2023,9,3195065.0
17716,Bhopal,2023,10,3195065.0
17716,Bhopal,2023,11,3195065.0
17716,Bhopal,2023,12,3195065.0
17716,Bhopal,2024,1,3253599.0
17716,Bhopal,2024,2,3253599.0
17716,Bhopal,2024,3,3253599.0
17716,Bhopal,2024,4,3253599.0
17716,Bhopal,2024,5,3253599.0
17716,Bhopal,2024,6,3253599.0
17716,Bhopal,2024,7,3253599.0
17716,Bhopal,2024,8,3253599.0
17716,Bhopal,2024,9,3253599.0
17716,Bhopal,2024,10,3253599.0
17716,Bhopal,2024,11,3253599.0
17716,Bhopal,2024,12,3253599.0
17716,Bhopal,2025,1,3312133.0
17716,Bhopal,2025,2,3312133.0
17716,Bhopal,2025,3,3312133.0
17716,Bhopal,2025,4,3312133.0
17716,Bhopal,2025,5,3312133.0
17716,Bhopal,2025,6,3312133.0
17716,Bhopal,2025,7,3312133.0
17716,Bhopal,2025,8,3312133.0
17716,Bhopal,2025,9,3312133.0
17716,Bhopal,2025,10,3312133.0
17716,Bhopal,2025,11,3312133.0
17716,Bhopal,2025,12,3312133.0
70171,Burhanpur,2015,1,832640.0
70171,Burhanpur,2015,2,832640.0
70171,Burhanpur,2015,3,832640.0
70171,Burhanpur,2015,4,832640.0
70171,Burhanpur,2015,5,832640.0
70171,Burhanpur,2015,6,832640.0
70171,Burhanpur,2015,7,832640.0
70171,Burhanpur,2015,8,832640.0
70171,Burhanpur,2015,9,832640.0
70171,Burhanpur,2015,10,832640.0
70171,Burhanpur,2015,11,832640.0
70171,Burhanpur,2015,12,832640.0
70171,Burhanpur,2016,1,841927.4
70171,Burhanpur,2016,2,841927.4
70171,Burhanpur,2016,3,841927.4
70171,Burhanpur,2016,4,841927.4
70171,Burhanpur,2016,5,841927.4
70171,Burhanpur,2016,6,841927.4
70171,Burhanpur,2016,7,841927.4
70171,Burhanpur,2016,8,841927.4
70171,Burhanpur,2016,9,841927.4
70171,Burhanpur,2016,10,841927.4
70171,Burhanpur,2016,11,841927.4
70171,Burhanpur,2016,12,841927.4
70171,Burhanpur,2017,1,851214.8
70171,Burhanpur,2017,2,851214.8
70171,Burhanpur,2017,3,851214.8
70171,Burhanpur,2017,4,851214.8
70171,Burhanpur,2017,5,851214.8
70171,Burhanpur,2017,6,851214.8
70171,Burhanpur,2017,7,851214.8
70171,Burhanpur,2017,8,851214.8
70171,Burhanpur,2017,9,851214.8
70171,Burhanpur,2017,10,851214.8
70171,Burhanpur,2017,11,851214.8
70171,Burhanpur,2017,12,851214.8
70171,Burhanpur,2018,1,860502.2
70171,Burhanpur,2018,2,860502.2
70171,Burhanpur,2018,3,860502.2
70171,Burhanpur,2018,4,860502.2
70171,Burhanpur,2018,5,860502.2
70171,Burhanpur,2018,6,860502.2
70171,Burhanpur,2018,7,860502.2
70171,Burhanpur,2018,8,860502.2
70171,Burhanpur,2018,9,860502.2
70171,Burhanpur,2018,10,860502.2
70171,Burhanpur,2018,11,860502.2
70171,Burhanpur,2018,12,860502.2
70171,Burhanpur,2019,1,869789.6
70171,Burhanpur,2019,2,869789.6
70171,Burhanpur,2019,3,869789.6
70171,Burhanpur,2019,4,869789.6
70171,Burhanpur,2019,5,869789.6
70171,Burhanpur,2019,6,869789.6
70171,Burhanpur,2019,7,869789.6
70171,Burhanpur,2019,8,869789.6
70171,Burhanpur,2019,9,869789.6
70171,Burhanpur,2019,10,869789.6
70171,Burhanpur,2019,11,869789.6
70171,Burhanpur,2019,12,869789.6
70171,Burhanpur,2020,1,879077.0
70171,Burhanpur,2020,2,879077.0
70171,Burhanpur,2020,3,879077.0
70171,Burhanpur,2020,4,879077.0
70171,Burhanpur,2020,5,879077.0
70171,Burhanpur,2020,6,879077.0
70171,Burhanpur,2020,7,879077.0
70171,Burhanpur,2020,8,879077.0
70171,Burhanpur,2020,9,879077.0
70171,Burhanpur,2020,10,879077.0
70171,Burhanpur,2020,11,879077.0
70171,Burhanpur,2020,12,879077.0
70171,Burhanpur,2021,1,886436.2
70171,Burhanpur,2021,2,886436.2
70171,Burhanpur,2021,3,886436.2
70171,Burhanpur,2021,4,886436.2
70171,Burhanpur,2021,5,886436.2
70171,Burhanpur,2021,6,886436.2
70171,Burhanpur,2021,7,886436.2
70171,Burhanpur,2021,8,886436.2
70171,Burhanpur,2021,9,886436.2
70171,Burhanpur,2021,10,886436.2
70171,Burhanpur,2021,11,886436.2
70171,Burhanpur,2021,12,886436.2
70171,Burhanpur,2022,1,893795.4
70171,Burhanpur,2022,2,893795.4
70171,Burhanpur,2022,3,893795.4
70171,Burhanpur,2022,4,893795.4
70171,Burhanpur,2022,5,893795.4
70171,Burhanpur,2022,6,893795.4
70171,Burhanpur,2022,7,893795.4
70171,Burhanpur,2022,8,893795.4
70171,Burhanpur,2022,9,893795.4
70171,Burhanpur,2022,10,893795.4
70171,Burhanpur,2022,11,893795.4
70171,Burhanpur,2022,12,893795.4
70171,Burhanpur,2023,1,901154.6
70171,Burhanpur,2023,2,901154.6
70171,Burhanpur,2023,3,901154.6
70171,Burhanpur,2023,4,901154.6
70171,Burhanpur,2023,5,901154.6
70171,Burhanpur,2023,6,901154.6
70171,Burhanpur,2023,7,901154.6
70171,Burhanpur,2023,8,901154.6
70171,Burhanpur,2023,9,901154.6
70171,Burhanpur,2023,10,901154.6
70171,Burhanpur,2023,11,901154.6
70171,Burhanpur,2023,12,901154.6
70171,Burhanpur,2024,1,908513.8
70171,Burhanpur,2024,2,908513.8
70171,Burhanpur,2024,3,908513.8
70171,Burhanpur,2024,4,908513.8
70171,Burhanpur,2024,5,908513.8
70171,Burhanpur,2024,6,908513.8
70171,Burhanpur,2024,7,908513.8
70171,Burhanpur,2024,8,908513.8
70171,Burhanpur,2024,9,908513.8
70171,Burhanpur,2024,10,908513.8
70171,Burhanpur,2024,11,908513.8
70171,Burhanpur,2024,12,908513.8
70171,Burhanpur,2025,1,915873.0
70171,Burhanpur,2025,2,915873.0
70171,Burhanpur,2025,3,915873.0
70171,Burhanpur,2025,4,915873.0
70171,Burhanpur,2025,5,915873.0
70171,Burhanpur,2025,6,915873.0
70171,Burhanpur,2025,7,915873.0
70171,Burhanpur,2025,8,915873.0
70171,Burhanpur,2025,9,915873.0
70171,Burhanpur,2025,10,915873.0
70171,Burhanpur,2025,11,915873.0
70171,Burhanpur,2025,12,915873.0
17718,Chhatarpur,2015,1,1922737.0
17718,Chhatarpur,2015,2,1922737.0
17718,Chhatarpur,2015,3,1922737.0
17718,Chhatarpur,2015,4,1922737.0
17718,Chhatarpur,2015,5,1922737.0
17718,Chhatarpur,2015,6,1922737.0
17718,Chhatarpur,2015,7,1922737.0
17718,Chhatarpur,2015,8,1922737.0
17718,Chhatarpur,2015,9,1922737.0
17718,Chhatarpur,2015,10,1922737.0
17718,Chhatarpur,2015,11,1922737.0
17718,Chhatarpur,2015,12,1922737.0
17718,Chhatarpur,2016,1,1945359.8
17718,Chhatarpur,2016,2,1945359.8
17718,Chhatarpur,2016,3,1945359.8
17718,Chhatarpur,2016,4,1945359.8
17718,Chhatarpur,2016,5,1945359.8
17718,Chhatarpur,2016,6,1945359.8
17718,Chhatarpur,2016,7,1945359.8
17718,Chhatarpur,2016,8,1945359.8
17718,Chhatarpur,2016,9,1945359.8
17718,Chhatarpur,2016,10,1945359.8
17718,Chhatarpur,2016,11,1945359.8
17718,Chhatarpur,2016,12,1945359.8
17718,Chhatarpur,2017,1,1967982.6
17718,Chhatarpur,2017,2,1967982.6
17718,Chhatarpur,2017,3,1967982.6
17718,Chhatarpur,2017,4,1967982.6
17718,Chhatarpur,2017,5,1967982.6
17718,Chhatarpur,2017,6,1967982.6
17718,Chhatarpur,2017,7,1967982.6
17718,Chhatarpur,2017,8,1967982.6
17718,Chhatarpur,2017,9,1967982.6
17718,Chhatarpur,2017,10,1967982.6
17718,Chhatarpur,2017,11,1967982.6
17718,Chhatarpur,2017,12,1967982.6
17718,Chhatarpur,2018,1,1990605.4
17718,Chhatarpur,2018,2,1990605.4
17718,Chhatarpur,2018,3,1990605.4
17718,Chhatarpur,2018,4,1990605.4
17718,Chhatarpur,2018,5,1990605.4
17718,Chhatarpur,2018,6,1990605.4
17718,Chhatarpur,2018,7,1990605.4
17718,Chhatarpur,2018,8,1990605.4
17718,Chhatarpur,2018,9,1990605.4
17718,Chhatarpur,2018,10,1990605.4
17718,Chhatarpur,2018,11,1990605.4
17718,Chhatarpur,2018,12,1990605.4
17718,Chhatarpur,2019,1,2013228.2
17718,Chhatarpur,2019,2,2013228.2
17718,Chhatarpur,2019,3,2013228.2
17718,Chhatarpur,2019,4,2013228.2
17718,Chhatarpur,2019,5,2013228.2
17718,Chhatarpur,2019,6,2013228.2
17718,Chhatarpur,2019,7,2013228.2
17718,Chhatarpur,2019,8,2013228.2
17718,Chhatarpur,2019,9,2013228.2
17718,Chhatarpur,2019,10,2013228.2
17718,Chhatarpur,2019,11,2013228.2
17718,Chhatarpur,2019,12,2013228.2
17718,Chhatarpur,2020,1,2035851.0
17718,Chhatarpur,2020,2,2035851.0
17718,Chhatarpur,2020,3,2035851.0
17718,Chhatarpur,2020,4,2035851.0
17718,Chhatarpur,2020,5,2035851.0
17718,Chhatarpur,2020,6,2035851.0
17718,Chhatarpur,2020,7,2035851.0
17718,Chhatarpur,2020,8,2035851.0
17718,Chhatarpur,2020,9,2035851.0
17718,Chhatarpur,2020,10,2035851.0
17718,Chhatarpur,2020,11,2035851.0
17718,Chhatarpur,2020,12,2035851.0
17718,Chhatarpur,2021,1,2053941.8
17718,Chhatarpur,2021,2,2053941.8
17718,Chhatarpur,2021,3,2053941.8
17718,Chhatarpur,2021,4,2053941.8
17718,Chhatarpur,2021,5,2053941.8
17718,Chhatarpur,2021,6,2053941.8
17718,Chhatarpur,2021,7,2053941.8
17718,Chhatarpur,2021,8,2053941.8
17718,Chhatarpur,2021,9,2053941.8
17718,Chhatarpur,2021,10,2053941.8
17718,Chhatarpur,2021,11,2053941.8
17718,Chhatarpur,2021,12,2053941.8
17718,Chhatarpur,2022,1,2072032.6
17718,Chhatarpur,2022,2,2072032.6
17718,Chhatarpur,2022,3,2072032.6
17718,Chhatarpur,2022,4,2072032.6
17718,Chhatarpur,2022,5,2072032.6
17718,Chhatarpur,2022,6,2072032.6
17718,Chhatarpur,2022,7,2072032.6
17718,Chhatarpur,2022,8,2072032.6
17718,Chhatarpur,2022,9,2072032.6
17718,Chhatarpur,2022,10,2072032.6
17718,Chhatarpur,2022,11,2072032.6
17718,Chhatarpur,2022,12,2072032.6
17718,Chhatarpur,2023,1,2090123.4
17718,Chhatarpur,2023,2,2090123.4
17718,Chhatarpur,2023,3,2090123.4
17718,Chhatarpur,2023,4,2090123.4
17718,Chhatarpur,2023,5,2090123.4
17718,Chhatarpur,2023,6,2090123.4
17718,Chhatarpur,2023,7,2090123.4
17718,Chhatarpur,2023,8,2090123.4
17718,Chhatarpur,2023,9,2090123.4
17718,Chhatarpur,2023,10,2090123.4
17718,Chhatarpur,2023,11,2090123.4
17718,Chhatarpur,2023,12,2090123.4
17718,Chhatarpur,2024,1,2108214.2
17718,Chhatarpur,2024,2,2108214.2
17718,Chhatarpur,2024,3,2108214.2
17718,Chhatarpur,2024,4,2108214.2
17718,Chhatarpur,2024,5,2108214.2
17718,Chhatarpur,2024,6,2108214.2
17718,Chhatarpur,2024,7,2108214.2
17718,Chhatarpur,2024,8,2108214.2
17718,Chhatarpur,2024,9,2108214.2
17718,Chhatarpur,2024,10,2108214.2
17718,Chhatarpur,2024,11,2108214.2
17718,Chhatarpur,2024,12,2108214.2
17718,Chhatarpur,2025,1,2126305.0
17718,Chhatarpur,2025,2,2126305.0
17718,Chhatarpur,2025,3,2126305.0
17718,Chhatarpur,2025,4,2126305.0
17718,Chhatarpur,2025,5,2126305.0
17718,Chhatarpur,2025,6,2126305.0
17718,Chhatarpur,2025,7,2126305.0
17718,Chhatarpur,2025,8,2126305.0
17718,Chhatarpur,2025,9,2126305.0
17718,Chhatarpur,2025,10,2126305.0
17718,Chhatarpur,2025,11,2126305.0
17718,Chhatarpur,2025,12,2126305.0
17719,Chhindwara,2015,1,2272344.0
17719,Chhindwara,2015,2,2272344.0
17719,Chhindwara,2015,3,2272344.0
17719,Chhindwara,2015,4,2272344.0
17719,Chhindwara,2015,5,2272344.0
17719,Chhindwara,2015,6,2272344.0
17719,Chhindwara,2015,7,2272344.0
17719,Chhindwara,2015,8,2272344.0
17719,Chhindwara,2015,9,2272344.0
17719,Chhindwara,2015,10,2272344.0
17719,Chhindwara,2015,11,2272344.0
17719,Chhindwara,2015,12,2272344.0
17719,Chhindwara,2016,1,2296600.0
17719,Chhindwara,2016,2,2296600.0
17719,Chhindwara,2016,3,2296600.0
17719,Chhindwara,2016,4,2296600.0
17719,Chhindwara,2016,5,2296600.0
17719,Chhindwara,2016,6,2296600.0
17719,Chhindwara,2016,7,2296600.0
17719,Chhindwara,2016,8,2296600.0
17719,Chhindwara,2016,9,2296600.0
17719,Chhindwara,2016,10,2296600.0
17719,Chhindwara,2016,11,2296600.0
17719,Chhindwara,2016,12,2296600.0
17719,Chhindwara,2017,1,2320856.0
17719,Chhindwara,2017,2,2320856.0
17719,Chhindwara,2017,3,2320856.0
17719,Chhindwara,2017,4,2320856.0
17719,Chhindwara,2017,5,2320856.0
17719,Chhindwara,2017,6,2320856.0
17719,Chhindwara,2017,7,2320856.0
17719,Chhindwara,2017,8,2320856.0
17719,Chhindwara,2017,9,2320856.0
17719,Chhindwara,2017,10,2320856.0
17719,Chhindwara,2017,11,2320856.0
17719,Chhindwara,2017,12,2320856.0
17719,Chhindwara,2018,1,2345112.0
17719,Chhindwara,2018,2,2345112.0
17719,Chhindwara,2018,3,2345112.0
17719,Chhindwara,2018,4,2345112.0
17719,Chhindwara,2018,5,2345112.0
17719,Chhindwara,2018,6,2345112.0
17719,Chhindwara,2018,7,2345112.0
17719,Chhindwara,2018,8,2345112.0
17719,Chhindwara,2018,9,2345112.0
17719,Chhindwara,2018,10,2345112.0
17719,Chhindwara,2018,11,2345112.0
17719,Chhindwara,2018,12,2345112.0
17719,Chhindwara,2019,1,2369368.0
17719,Chhindwara,2019,2,2369368.0
17719,Chhindwara,2019,3,2369368.0
17719,Chhindwara,2019,4,2369368.0
17719,Chhindwara,2019,5,2369368.0
17719,Chhindwara,2019,6,2369368.0
17719,Chhindwara,2019,7,2369368.0
17719,Chhindwara,2019,8,2369368.0
17719,Chhindwara,2019,9,2369368.0
17719,Chhindwara,2019,10,2369368.0
17719,Chhindwara,2019,11,2369368.0
17719,Chhindwara,2019,12,2369368.0
17719,Chhindwara,2020,1,2393624.0
17719,Chhindwara,2020,2,2393624.0
17719,Chhindwara,2020,3,2393624.0
17719,Chhindwara,2020,4,2393624.0
17719,Chhindwara,2020,5,2393624.0
17719,Chhindwara,2020,6,2393624.0
17719,Chhindwara,2020,7,2393624.0
17719,Chhindwara,2020,8,2393624.0
17719,Chhindwara,2020,9,2393624.0
17719,Chhindwara,2020,10,2393624.0
17719,Chhindwara,2020,11,2393624.0
17719,Chhindwara,2020,12,2393624.0
17719,Chhindwara,2021,1,2414231.0
17719,Chhindwara,2021,2,2414231.0
17719,Chhindwara,2021,3,2414231.0
17719,Chhindwara,2021,4,2414231.0
17719,Chhindwara,2021,5,2414231.0
17719,Chhindwara,2021,6,2414231.0
17719,Chhindwara,2021,7,2414231.0
17719,Chhindwara,2021,8,2414231.0
17719,Chhindwara,2021,9,2414231.0
17719,Chhindwara,2021,10,2414231.0
17719,Chhindwara,2021,11,2414231.0
17719,Chhindwara,2021,12,2414231.0
17719,Chhindwara,2022,1,2434838.0
17719,Chhindwara,2022,2,2434838.0
17719,Chhindwara,2022,3,2434838.0
17719,Chhindwara,2022,4,2434838.0
17719,Chhindwara,2022,5,2434838.0
17719,Chhindwara,2022,6,2434838.0
17719,Chhindwara,2022,7,2434838.0
17719,Chhindwara,2022,8,2434838.0
17719,Chhindwara,2022,9,2434838.0
17719,Chhindwara,2022,10,2434838.0
17719,Chhindwara,2022,11,2434838.0
17719,Chhindwara,2022,12,2434838.0
17719,Chhindwara,2023,1,2455445.0
17719,Chhindwara,2023,2,2455445.0
17719,Chhindwara,2023,3,2455445.0
17719,Chhindwara,2023,4,2455445.0
17719,Chhindwara,2023,5,2455445.0
17719,Chhindwara,2023,6,2455445.0
17719,Chhindwara,2023,7,2455445.0
17719,Chhindwara,2023,8,2455445.0
17719,Chhindwara,2023,9,2455445.0
17719,Chhindwara,2023,10,2455445.0
17719,Chhindwara,2023,11,2455445.0
17719,Chhindwara,2023,12,2455445.0
17719,Chhindwara,2024,1,2476052.0
17719,Chhindwara,2024,2,2476052.0
17719,Chhindwara,2024,3,2476052.0
17719,Chhindwara,2024,4,2476052.0
17719,Chhindwara,2024,5,2476052.0
17719,Chhindwara,2024,6,2476052.0
17719,Chhindwara,2024,7,2476052.0
17719,Chhindwara,2024,8,2476052.0
17719,Chhindwara,2024,9,2476052.0
17719,Chhindwara,2024,10,2476052.0
17719,Chhindwara,2024,11,2476052.0
17719,Chhindwara,2024,12,2476052.0
17719,Chhindwara,2025,1,2496659.0
17719,Chhindwara,2025,2,2496659.0
17719,Chhindwara,2025,3,2496659.0
17719,Chhindwara,2025,4,2496659.0
17719,Chhindwara,2025,5,2496659.0
17719,Chhindwara,2025,6,2496659.0
17719,Chhindwara,2025,7,2496659.0
17719,Chhindwara,2025,8,2496659.0
17719,Chhindwara,2025,9,2496659.0
17719,Chhindwara,2025,10,2496659.0
17719,Chhindwara,2025,11,2496659.0
17719,Chhindwara,2025,12,2496659.0
17720,Damoh,2015,1,1367024.0
17720,Damoh,2015,2,1367024.0
17720,Damoh,2015,3,1367024.0
17720,Damoh,2015,4,1367024.0
17720,Damoh,2015,5,1367024.0
17720,Damoh,2015,6,1367024.0
17720,Damoh,2015,7,1367024.0
17720,Damoh,2015,8,1367024.0
17720,Damoh,2015,9,1367024.0
17720,Damoh,2015,10,1367024.0
17720,Damoh,2015,11,1367024.0
17720,Damoh,2015,12,1367024.0
17720,Damoh,2016,1,1382231.4
17720,Damoh,2016,2,1382231.4
17720,Damoh,2016,3,1382231.4
17720,Damoh,2016,4,1382231.4
17720,Damoh,2016,5,1382231.4
17720,Damoh,2016,6,1382231.4
17720,Damoh,2016,7,1382231.4
17720,Damoh,2016,8,1382231.4
17720,Damoh,2016,9,1382231.4
17720,Damoh,2016,10,1382231.4
17720,Damoh,2016,11,1382231.4
17720,Damoh,2016,12,1382231.4
17720,Damoh,2017,1,1397438.8
17720,Damoh,2017,2,1397438.8
17720,Damoh,2017,3,1397438.8
17720,Damoh,2017,4,1397438.8
17720,Damoh,2017,5,1397438.8
17720,Damoh,2017,6,1397438.8
17720,Damoh,2017,7,1397438.8
17720,Damoh,2017,8,1397438.8
17720,Damoh,2017,9,1397438.8
17720,Damoh,2017,10,1397438.8
17720,Damoh,2017,11,1397438.8
17720,Damoh,2017,12,1397438.8
17720,Damoh,2018,1,1412646.2
17720,Damoh,2018,2,1412646.2
17720,Damoh,2018,3,1412646.2
17720,Damoh,2018,4,1412646.2
17720,Damoh,2018,5,1412646.2
17720,Damoh,2018,6,1412646.2
17720,Damoh,2018,7,1412646.2
17720,Damoh,2018,8,1412646.2
17720,Damoh,2018,9,1412646.2
17720,Damoh,2018,10,1412646.2
17720,Damoh,2018,11,1412646.2
17720,Damoh,2018,12,1412646.2
17720,Damoh,2019,1,1427853.6
17720,Damoh,2019,2,1427853.6
17720,Damoh,2019,3,1427853.6
17720,Damoh,2019,4,1427853.6
17720,Damoh,2019,5,1427853.6
17720,Damoh,2019,6,1427853.6
17720,Damoh,2019,7,1427853.6
17720,Damoh,2019,8,1427853.6
17720,Damoh,2019,9,1427853.6
17720,Damoh,2019,10,1427853.6
17720,Damoh,2019,11,1427853.6
17720,Damoh,2019,12,1427853.6
17720,Damoh,2020,1,1443061.0
17720,Damoh,2020,2,1443061.0
17720,Damoh,2020,3,1443061.0
17720,Damoh,2020,4,1443061.0
17720,Damoh,2020,5,1443061.0
17720,Damoh,2020,6,1443061.0
17720,Damoh,2020,7,1443061.0
17720,Damoh,2020,8,1443061.0
17720,Damoh,2020,9,1443061.0
17720,Damoh,2020,10,1443061.0
17720,Damoh,2020,11,1443061.0
17720,Damoh,2020,12,1443061.0
17720,Damoh,2021,1,1455304.2
17720,Damoh,2021,2,1455304.2
17720,Damoh,2021,3,1455304.2
17720,Damoh,2021,4,1455304.2
17720,Damoh,2021,5,1455304.2
17720,Damoh,2021,6,1455304.2
17720,Damoh,2021,7,1455304.2
17720,Damoh,2021,8,1455304.2
17720,Damoh,2021,9,1455304.2
17720,Damoh,2021,10,1455304.2
17720,Damoh,2021,11,1455304.2
17720,Damoh,2021,12,1455304.2
